match_id,Gameweek,Date,Time,Result,Day,HomeGoals,AwayGoals,Status,Season
2023062,7,12/1/2023,6:00 PM,0:01,Fri,0,1,AwayWin,2023-2024
2023063,8,12/4/2023,6:00 PM,2:01,Mon,2,1,HomeWin,2023-2024
2023064,8,12/5/2023,3:00 PM,0:02,Tue,0,2,AwayWin,2023-2024
2023065,8,12/5/2023,6:00 PM,4:02,Tue,4,2,HomeWin,2023-2024
2023066,8,12/5/2023,,2:01,Tue,2,1,HomeWin,2023-2024
2023067,8,12/6/2023,6:00 PM,0:00,Wed,0,0,Tie,2023-2024
2023068,8,4/9/2024,10:00 PM,0:04,Tue,0,4,AwayWin,2023-2024
2023069,8,4/11/2024,4:00 PM,1:02,Thu,1,2,AwayWin,2023-2024
2023070,8,4/11/2024,7:00 PM,0:01,Thu,0,1,AwayWin,2023-2024
2023071,8,4/11/2024,,3:00,Thu,3,0,HomeWin,2023-2024
2023072,9,12/14/2023,3:00 PM,2:03,Thu,2,3,AwayWin,2023-2024
2023073,9,12/14/2023,,1:01,Thu,1,1,Tie,2023-2024
2023074,9,12/14/2023,6:00 PM,1:00,Thu,1,0,HomeWin,2023-2024
2023075,9,12/14/2023,,2:02,Thu,2,2,Tie,2023-2024
2023076,9,12/15/2023,3:00 PM,0:00,Fri,0,0,Tie,2023-2024
2023077,9,12/15/2023,5:00 PM,1:02,Fri,1,2,AwayWin,2023-2024
2023078,9,12/15/2023,,1:02,Fri,1,2,AwayWin,2023-2024
2023079,9,12/16/2023,6:00 PM,1:00,Sat,1,0,HomeWin,2023-2024
2023080,9,5/7/2024,6:00 PM,4:01,Tue,4,1,HomeWin,2023-2024
2023081,10,12/25/2023,3:00 PM,1:02,Mon,1,2,AwayWin,2023-2024
2023082,10,12/25/2023,6:00 PM,0:02,Mon,0,2,AwayWin,2023-2024
2023083,10,12/26/2023,6:00 PM,3:01,Tue,3,1,HomeWin,2023-2024
2023084,10,12/27/2023,3:00 PM,3:01,Wed,3,1,HomeWin,2023-2024
2023085,10,12/27/2023,6:00 PM,1:00,Wed,1,0,HomeWin,2023-2024
2023086,10,4/14/2024,4:00 PM,1:01,Sun,1,1,Tie,2023-2024
2023087,10,4/14/2024,7:00 PM,1:01,Sun,1,1,Tie,2023-2024
2023088,10,4/15/2024,4:00 PM,0:02,Mon,0,2,AwayWin,2023-2024
2023089,10,4/15/2024,7:00 PM,2:01,Mon,2,1,HomeWin,2023-2024
2023090,11,12/30/2023,3:00 PM,3:01,Sat,3,1,HomeWin,2023-2024
2023091,11,12/30/2023,6:00 PM,1:00,Sat,1,0,HomeWin,2023-2024
2023092,11,12/30/2023,,3:00,Sat,3,0,HomeWin,2023-2024
2023093,11,1/1/2024,3:00 PM,0:01,Mon,0,1,AwayWin,2023-2024
2023094,11,1/1/2024,6:00 PM,1:01,Mon,1,1,Tie,2023-2024
2023095,11,6/13/2024,7:00 PM,3:01,Thu,3,1,HomeWin,2023-2024
2023096,11,6/13/2024,,3:00,Thu,3,0,HomeWin,2023-2024
2023097,11,6/14/2024,7:00 PM,1:02,Fri,1,2,AwayWin,2023-2024
2023098,11,6/14/2024,,1:02,Fri,1,2,AwayWin,2023-2024
2023099,12,2/13/2024,3:00 PM,2:02,Tue,2,2,Tie,2023-2024
2023100,12,2/13/2024,6:00 PM,1:01,Tue,1,1,Tie,2023-2024
2023101,12,2/14/2024,3:00 PM,0:01,Wed,0,1,AwayWin,2023-2024
2023102,12,2/14/2024,,2:02,Wed,2,2,Tie,2023-2024
2023103,12,2/14/2024,6:00 PM,0:00,Wed,0,0,Tie,2023-2024
2023104,12,2/15/2024,3:00 PM,1:00,Thu,1,0,HomeWin,2023-2024
2023105,12,2/15/2024,6:00 PM,2:01,Thu,2,1,HomeWin,2023-2024
2023106,12,6/21/2024,6:00 PM,2:00,Fri,2,0,HomeWin,2023-2024
2023107,12,6/21/2024,,1:02,Fri,1,2,AwayWin,2023-2024
2023108,13,2/18/2024,3:00 PM,1:01,Sun,1,1,Tie,2023-2024
2023109,13,2/18/2024,,0:00,Sun,0,0,Tie,2023-2024
2023110,13,2/18/2024,6:00 PM,1:00,Sun,1,0,HomeWin,2023-2024
2023111,13,2/19/2024,3:00 PM,2:02,Mon,2,2,Tie,2023-2024
2023112,13,2/19/2024,6:00 PM,0:00,Mon,0,0,Tie,2023-2024
2023113,13,2/20/2024,3:00 PM,1:01,Tue,1,1,Tie,2023-2024
2023114,13,2/20/2024,6:00 PM,1:01,Tue,1,1,Tie,2023-2024
2023115,13,2/20/2024,,3:00,Tue,3,0,HomeWin,2023-2024
2023116,13,7/1/2024,6:00 PM,0:04,Mon,0,4,AwayWin,2023-2024
2023117,14,2/23/2024,7:00 PM,3:05,Fri,3,5,AwayWin,2023-2024
2023118,14,2/25/2024,3:00 PM,1:01,Sun,1,1,Tie,2023-2024
2023119,14,2/25/2024,6:00 PM,0:00,Sun,0,0,Tie,2023-2024
2023120,14,2/26/2024,3:00 PM,0:00,Mon,0,0,Tie,2023-2024
2023121,14,2/26/2024,,0:01,Mon,0,1,AwayWin,2023-2024
2023122,14,2/26/2024,6:00 PM,0:01,Mon,0,1,AwayWin,2023-2024
2023123,14,2/29/2024,6:00 PM,1:01,Thu,1,1,Tie,2023-2024
2023124,14,2/29/2024,,1:00,Thu,1,0,HomeWin,2023-2024
2023125,14,7/12/2024,6:00 PM,3:02,Fri,3,2,HomeWin,2023-2024
2023126,15,3/1/2024,6:00 PM,2:00,Fri,2,0,HomeWin,2023-2024
2023127,15,3/2/2024,6:00 PM,0:01,Sat,0,1,AwayWin,2023-2024
2023128,15,3/3/2024,6:00 PM,1:02,Sun,1,2,AwayWin,2023-2024
2023129,15,3/5/2024,3:00 PM,0:00,Tue,0,0,Tie,2023-2024
2023130,15,3/5/2024,6:00 PM,2:00,Tue,2,0,HomeWin,2023-2024
2023131,15,3/6/2024,6:00 PM,1:01,Wed,1,1,Tie,2023-2024
2023132,15,3/7/2024,6:00 PM,0:00,Thu,0,0,Tie,2023-2024
2023133,15,3/12/2024,8:30 PM,3:02,Tue,3,2,HomeWin,2023-2024
2023134,15,3/12/2024,,4:03,Tue,4,3,HomeWin,2023-2024
2023135,16,3/1/2024,3:00 PM,2:01,Fri,2,1,HomeWin,2023-2024
2023136,16,3/8/2024,3:00 PM,1:02,Fri,1,2,AwayWin,2023-2024
2023137,16,3/9/2024,3:00 PM,1:01,Sat,1,1,Tie,2023-2024
2023138,16,3/10/2024,3:00 PM,1:00,Sun,1,0,HomeWin,2023-2024
2023139,16,3/10/2024,,0:02,Sun,0,2,AwayWin,2023-2024
2023140,16,3/11/2024,8:30 PM,0:00,Mon,0,0,Tie,2023-2024
2023141,16,3/12/2024,8:30 PM,2:02,Tue,2,2,Tie,2023-2024
2023142,16,4/8/2024,9:30 PM,2:02,Mon,2,2,Tie,2023-2024
2023143,16,7/11/2024,6:00 PM,1:02,Thu,1,2,AwayWin,2023-2024
2023144,17,4/3/2024,10:00 PM,1:01,Wed,1,1,Tie,2023-2024
2023145,17,4/3/2024,,2:01,Wed,2,1,HomeWin,2023-2024
2023146,17,4/3/2024,10:15 PM,1:02,Wed,1,2,AwayWin,2023-2024
2023147,17,4/4/2024,10:00 PM,1:00,Thu,1,0,HomeWin,2023-2024
2023148,17,4/4/2024,,1:01,Thu,1,1,Tie,2023-2024
2023149,17,4/4/2024,,2:03,Thu,2,3,AwayWin,2023-2024
2023150,17,4/5/2024,10:00 PM,0:00,Fri,0,0,Tie,2023-2024
2023151,17,7/15/2024,6:00 PM,0:00,Mon,0,0,Tie,2023-2024
2023152,17,7/16/2024,6:00 PM,1:02,Tue,1,2,AwayWin,2023-2024
2023153,18,4/17/2024,4:00 PM,1:00,Wed,1,0,HomeWin,2023-2024
2023154,18,4/17/2024,7:00 PM,0:00,Wed,0,0,Tie,2023-2024
2023155,18,4/17/2024,,0:01,Wed,0,1,AwayWin,2023-2024
2023156,18,4/18/2024,4:00 PM,1:01,Thu,1,1,Tie,2023-2024
2023157,18,4/18/2024,7:00 PM,2:00,Thu,2,0,HomeWin,2023-2024
2023158,18,4/18/2024,,1:02,Thu,1,2,AwayWin,2023-2024
2023159,18,4/19/2024,4:00 PM,2:00,Fri,2,0,HomeWin,2023-2024
2023160,18,7/26/2024,6:00 PM,0:01,Fri,0,1,AwayWin,2023-2024
2023161,18,7/26/2024,,1:01,Fri,1,1,Tie,2023-2024
2023162,19,4/22/2024,4:00 PM,3:00,Mon,3,0,HomeWin,2023-2024
2023163,19,4/22/2024,7:00 PM,1:01,Mon,1,1,Tie,2023-2024
2023164,19,4/22/2024,,1:01,Mon,1,1,Tie,2023-2024
2023165,19,4/23/2024,4:00 PM,4:00,Tue,4,0,HomeWin,2023-2024
2023166,19,4/23/2024,7:00 PM,1:02,Tue,1,2,AwayWin,2023-2024
2023167,19,4/24/2024,4:30 PM,1:00,Wed,1,0,HomeWin,2023-2024
2023168,19,4/24/2024,7:00 PM,3:02,Wed,3,2,HomeWin,2023-2024
2023169,19,7/29/2024,6:00 PM,4:01,Mon,4,1,HomeWin,2023-2024
2023170,19,7/29/2024,,2:01,Mon,2,1,HomeWin,2023-2024
2023171,20,4/27/2024,3:00 PM,0:03,Sat,0,3,AwayWin,2023-2024
2023172,20,4/27/2024,6:00 PM,2:01,Sat,2,1,HomeWin,2023-2024
2023173,20,4/28/2024,3:00 PM,1:00,Sun,1,0,HomeWin,2023-2024
2023174,20,4/28/2024,6:00 PM,0:01,Sun,0,1,AwayWin,2023-2024
2023175,20,4/29/2024,6:00 PM,1:01,Mon,1,1,Tie,2023-2024
2023176,20,5/1/2024,6:00 PM,0:01,Wed,0,1,AwayWin,2023-2024
2023177,20,5/1/2024,,1:02,Wed,1,2,AwayWin,2023-2024
2023178,20,5/2/2024,6:00 PM,0:00,Thu,0,0,Tie,2023-2024
2023179,20,5/2/2024,,1:00,Thu,1,0,HomeWin,2023-2024
2023180,21,5/3/2024,6:00 PM,2:01,Fri,2,1,HomeWin,2023-2024
2023181,21,5/3/2024,,0:01,Fri,0,1,AwayWin,2023-2024
2023182,21,5/4/2024,3:00 PM,0:02,Sat,0,2,AwayWin,2023-2024
2023183,21,5/4/2024,6:00 PM,3:00,Sat,3,0,HomeWin,2023-2024
2023184,21,5/4/2024,,1:03,Sat,1,3,AwayWin,2023-2024
2023185,21,5/5/2024,6:00 PM,1:00,Sun,1,0,HomeWin,2023-2024
2023186,21,5/5/2024,,1:05,Sun,1,5,AwayWin,2023-2024
2023187,21,5/6/2024,6:00 PM,2:01,Mon,2,1,HomeWin,2023-2024
2023188,21,5/6/2024,,0:02,Mon,0,2,AwayWin,2023-2024
2023189,22,5/9/2024,3:00 PM,1:00,Thu,1,0,HomeWin,2023-2024
2023190,22,5/9/2024,6:00 PM,1:02,Thu,1,2,AwayWin,2023-2024
2023191,22,5/10/2024,3:00 PM,2:01,Fri,2,1,HomeWin,2023-2024
2023192,22,5/10/2024,6:00 PM,1:02,Fri,1,2,AwayWin,2023-2024
2023193,22,5/10/2024,,1:01,Fri,1,1,Tie,2023-2024
2023194,22,5/11/2024,3:00 PM,0:01,Sat,0,1,AwayWin,2023-2024
2023195,22,5/11/2024,6:00 PM,1:02,Sat,1,2,AwayWin,2023-2024
2023196,22,5/11/2024,,0:01,Sat,0,1,AwayWin,2023-2024
2023197,22,8/5/2024,6:00 PM,4:02,Mon,4,2,HomeWin,2023-2024
2023198,23,5/14/2024,3:00 PM,0:02,Tue,0,2,AwayWin,2023-2024
2023199,23,5/14/2024,6:00 PM,1:01,Tue,1,1,Tie,2023-2024
2023200,23,5/15/2024,3:00 PM,0:00,Wed,0,0,Tie,2023-2024
2023201,23,5/15/2024,6:00 PM,2:01,Wed,2,1,HomeWin,2023-2024
2023202,23,5/15/2024,,1:00,Wed,1,0,HomeWin,2023-2024
2023203,23,5/16/2024,6:00 PM,0:01,Thu,0,1,AwayWin,2023-2024
2023204,23,5/16/2024,,5:02,Thu,5,2,HomeWin,2023-2024
2023205,23,8/4/2024,6:00 PM,4:00,Sun,4,0,HomeWin,2023-2024
2023206,23,8/8/2024,6:00 PM,0:01,Thu,0,1,AwayWin,2023-2024
2023207,24,5/19/2024,5:00 PM,0:02,Sun,0,2,AwayWin,2023-2024
2023208,24,5/20/2024,3:00 PM,0:00,Mon,0,0,Tie,2023-2024
2023209,24,5/20/2024,6:00 PM,0:00,Mon,0,0,Tie,2023-2024
2023210,24,5/20/2024,,1:01,Mon,1,1,Tie,2023-2024
2023211,24,5/21/2024,3:00 PM,1:00,Tue,1,0,HomeWin,2023-2024
2023212,24,5/21/2024,6:00 PM,0:00,Tue,0,0,Tie,2023-2024
2023213,24,5/21/2024,,1:00,Tue,1,0,HomeWin,2023-2024
2023214,24,5/23/2024,6:00 PM,1:01,Thu,1,1,Tie,2023-2024
2023215,24,8/8/2024,6:00 PM,0:01,Thu,0,1,AwayWin,2023-2024
2023216,25,5/24/2024,6:00 PM,3:02,Fri,3,2,HomeWin,2023-2024
2023217,25,5/24/2024,,1:01,Fri,1,1,Tie,2023-2024
2023218,25,5/25/2024,5:00 PM,3:00,Sat,3,0,HomeWin,2023-2024
2023219,25,5/26/2024,3:00 PM,2:02,Sun,2,2,Tie,2023-2024
2023220,25,5/26/2024,6:00 PM,1:00,Sun,1,0,HomeWin,2023-2024
2023221,25,5/26/2024,,0:00,Sun,0,0,Tie,2023-2024
2023222,25,5/27/2024,3:00 PM,1:00,Mon,1,0,HomeWin,2023-2024
2023223,25,5/27/2024,6:00 PM,0:02,Mon,0,2,AwayWin,2023-2024
2023224,25,8/11/2024,6:00 PM,2:01,Sun,2,1,HomeWin,2023-2024
2023225,26,6/16/2024,6:00 PM,3:01,Sun,3,1,HomeWin,2023-2024
2023226,26,6/17/2024,3:00 PM,1:01,Mon,1,1,Tie,2023-2024
2023227,26,6/17/2024,6:00 PM,2:02,Mon,2,2,Tie,2023-2024
2023228,26,6/17/2024,,1:02,Mon,1,2,AwayWin,2023-2024
2023229,26,6/18/2024,3:00 PM,3:02,Tue,3,2,HomeWin,2023-2024
2023230,26,6/18/2024,6:00 PM,0:01,Tue,0,1,AwayWin,2023-2024
2023231,26,6/18/2024,,2:02,Tue,2,2,Tie,2023-2024
2023232,26,6/19/2024,6:00 PM,0:02,Wed,0,2,AwayWin,2023-2024
2023233,26,6/19/2024,,0:01,Wed,0,1,AwayWin,2023-2024
2023234,27,6/22/2024,6:00 PM,1:00,Sat,1,0,HomeWin,2023-2024
2023235,27,6/22/2024,,2:02,Sat,2,2,Tie,2023-2024
2023236,27,6/23/2024,3:00 PM,0:01,Sun,0,1,AwayWin,2023-2024
2023237,27,6/23/2024,6:00 PM,0:02,Sun,0,2,AwayWin,2023-2024
2023238,27,6/23/2024,,3:01,Sun,3,1,HomeWin,2023-2024
2023239,27,6/24/2024,3:00 PM,5:00,Mon,5,0,HomeWin,2023-2024
2023240,27,6/24/2024,6:00 PM,1:00,Mon,1,0,HomeWin,2023-2024
2023241,27,6/24/2024,,1:00,Mon,1,0,HomeWin,2023-2024
2023242,27,6/25/2024,6:00 PM,2:00,Tue,2,0,HomeWin,2023-2024
2023243,28,6/27/2024,3:00 PM,0:02,Thu,0,2,AwayWin,2023-2024
2023244,28,6/27/2024,6:00 PM,0:01,Thu,0,1,AwayWin,2023-2024
2023245,28,6/27/2024,,4:01,Thu,4,1,HomeWin,2023-2024
2023246,28,6/28/2024,3:00 PM,1:04,Fri,1,4,AwayWin,2023-2024
2023247,28,6/28/2024,6:00 PM,2:01,Fri,2,1,HomeWin,2023-2024
2023248,28,6/29/2024,3:00 PM,0:00,Sat,0,0,Tie,2023-2024
2023249,28,6/29/2024,4:30 PM,1:01,Sat,1,1,Tie,2023-2024
2023250,28,6/29/2024,6:00 PM,4:02,Sat,4,2,HomeWin,2023-2024
2023251,28,7/2/2024,7:00 PM,2:03,Tue,2,3,AwayWin,2023-2024
2023252,29,7/1/2024,6:00 PM,2:01,Mon,2,1,HomeWin,2023-2024
2023253,29,7/2/2024,6:00 PM,2:02,Tue,2,2,Tie,2023-2024
2023254,29,7/3/2024,3:00 PM,1:00,Wed,1,0,HomeWin,2023-2024
2023255,29,7/3/2024,6:00 PM,1:00,Wed,1,0,HomeWin,2023-2024
2023256,29,7/3/2024,,1:01,Wed,1,1,Tie,2023-2024
2023257,29,7/4/2024,6:00 PM,4:01,Thu,4,1,HomeWin,2023-2024
2023258,29,7/4/2024,,0:00,Thu,0,0,Tie,2023-2024
2023259,29,7/13/2024,6:00 PM,1:02,Sat,1,2,AwayWin,2023-2024
2023260,29,8/4/2024,6:00 PM,2:01,Sun,2,1,HomeWin,2023-2024
2023261,30,7/6/2024,4:30 PM,2:00,Sat,2,0,HomeWin,2023-2024
2023262,30,7/6/2024,6:00 PM,0:01,Sat,0,1,AwayWin,2023-2024
2023263,30,7/7/2024,3:00 PM,0:01,Sun,0,1,AwayWin,2023-2024
2023264,30,7/7/2024,6:00 PM,2:01,Sun,2,1,HomeWin,2023-2024
2023265,30,7/7/2024,,0:00,Sun,0,0,Tie,2023-2024
2023266,30,7/8/2024,3:00 PM,2:00,Mon,2,0,HomeWin,2023-2024
2023267,30,7/8/2024,4:30 PM,0:04,Mon,0,4,AwayWin,2023-2024
2023268,30,7/8/2024,6:00 PM,2:00,Mon,2,0,HomeWin,2023-2024
2023269,30,7/11/2024,8:00 PM,1:02,Thu,1,2,AwayWin,2023-2024
2023270,31,7/20/2024,3:00 PM,0:00,Sat,0,0,Tie,2023-2024
2023271,31,7/20/2024,6:00 PM,0:00,Sat,0,0,Tie,2023-2024
2023272,31,7/20/2024,,4:00,Sat,4,0,HomeWin,2023-2024
2023273,31,7/21/2024,6:00 PM,1:01,Sun,1,1,Tie,2023-2024
2023274,31,7/21/2024,,1:04,Sun,1,4,AwayWin,2023-2024
2023275,31,7/21/2024,,1:02,Sun,1,2,AwayWin,2023-2024
2023276,31,7/22/2024,3:00 PM,1:01,Mon,1,1,Tie,2023-2024
2023277,31,7/22/2024,6:00 PM,0:01,Mon,0,1,AwayWin,2023-2024
2023278,31,7/22/2024,,3:00,Mon,3,0,HomeWin,2023-2024
2023279,32,7/30/2024,3:00 PM,0:01,Tue,0,1,AwayWin,2023-2024
2023280,32,7/30/2024,6:00 PM,4:02,Tue,4,2,HomeWin,2023-2024
2023281,32,7/30/2024,,2:02,Tue,2,2,Tie,2023-2024
2023282,32,7/31/2024,6:00 PM,0:00,Wed,0,0,Tie,2023-2024
2023283,32,7/31/2024,,3:02,Wed,3,2,HomeWin,2023-2024
2023284,32,8/1/2024,3:00 PM,1:01,Thu,1,1,Tie,2023-2024
2023285,32,8/1/2024,6:00 PM,1:00,Thu,1,0,HomeWin,2023-2024
2023286,32,8/1/2024,,1:00,Thu,1,0,HomeWin,2023-2024
2023287,32,8/2/2024,6:00 PM,1:00,Fri,1,0,HomeWin,2023-2024
2023288,33,8/12/2024,6:00 PM,0:01,Mon,0,1,AwayWin,2023-2024
2023289,33,8/12/2024,,1:01,Mon,1,1,Tie,2023-2024
2023290,33,8/13/2024,6:00 PM,1:01,Tue,1,1,Tie,2023-2024
2023291,33,8/13/2024,,2:01,Tue,2,1,HomeWin,2023-2024
2023292,33,8/13/2024,8:00 PM,0:00,Tue,0,0,Tie,2023-2024
2023293,33,8/14/2024,3:00 PM,0:01,Wed,0,1,AwayWin,2023-2024
2023294,33,8/14/2024,,1:03,Wed,1,3,AwayWin,2023-2024
2023295,33,8/14/2024,6:00 PM,1:00,Wed,1,0,HomeWin,2023-2024
2023296,33,8/14/2024,,1:01,Wed,1,1,Tie,2023-2024
2023297,34,8/11/2024,8:00 PM,2:05,Sun,2,5,AwayWin,2023-2024
2023298,34,8/16/2024,6:00 PM,2:00,Fri,2,0,HomeWin,2023-2024
2023299,34,8/17/2024,6:00 PM,0:00,Sat,0,0,Tie,2023-2024
2023300,34,8/17/2024,,1:02,Sat,1,2,AwayWin,2023-2024
2023301,34,8/17/2024,8:00 PM,2:02,Sat,2,2,Tie,2023-2024
2023302,34,8/18/2024,4:30 PM,0:00,Sun,0,0,Tie,2023-2024
2023303,34,8/18/2024,,0:01,Sun,0,1,AwayWin,2023-2024
2023304,34,8/18/2024,6:00 PM,0:02,Sun,0,2,AwayWin,2023-2024
2023305,34,8/18/2024,8:00 PM,2:02,Sun,2,2,Tie,2023-2024
